"","year","site","transect","plantID","h_apical","h_apical.next","stem_width","aliveJune","surv","fec.flower","N_pods","per.leaves.dam","herb_avg","seedling","munched","log_herb_avg"
"843","2013","SKY","70","7645",39.2,61.1,4.6,1,1,0,0,23.0769230769231,0.303007445761937,0,1,-0.908800241370058
"844","2013","SKY","70","7646",41.3,53.9,5.6,1,1,0,0,9.09090909090909,0.108973029510275,0,1,-1.56555008074978
"845","2013","SKY","70","7647",90,111.5,16.5,1,1,1,6,18.1818181818182,0.231021186980196,0,1,-1.10557289664995
"846","2013","SKY","70","7648",89.1,125,14.2,1,1,1,7,11.5384615384615,0.140452085912679,0,1,-1.42523443625896
"847","2013","SKY","70","7649",78,104.7,10.5,1,1,1,4,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"848","2013","SKY","70","7650",80.8,86.7,12.4,1,1,1,3,4.76190476190476,0.0555830909560875,0,1,-1.86057534309088
"849","2013","SKY","70","7652",63.2,95.2,9.8,1,1,0,0,9.09090909090909,0.108973029510275,0,1,-1.56555008074978
"850","2013","SKY","70","7653",67.5,73,8.7,1,1,0,0,13.6363636363636,0.168219923728578,0,1,-1.31594802406081
"851","2013","SKY","70","7654",79,113.4,13.8,1,1,1,6,5,0.0584466075527783,0,1,-1.84233760328092
"852","2013","SKY","70","7655",82.7,96.7,11.3,1,1,1,4,16.6666666666667,0.209672954106757,0,1,-1.17223852514558
"853","2013","SKY","70","7656",83.5,111.3,14.1,1,1,1,5,0,0,0,0,-2.30258509299405
"854","2013","SKY","70","7657",68.4,92.5,13.2,1,1,0,0,0,0,0,0,-2.30258509299405
"855","2013","SKY","70","7658",61.2,78.6,10.01,1,1,0,0,4.54545454545455,0.0529870579899805,0,1,-1.87740194946827
"856","2013","SKY","70","7659",62.8,77.7,9.7,1,1,0,0,0,0,0,0,-2.30258509299405
"857","2013","SKY","70","7660",76.5,NA,11.5,1,0,0,NA,0,0,0,0,-2.30258509299405
"858","2013","SKY","70","7662",58.1,96.7,8.7,1,1,0,0,0,0,0,0,-2.30258509299405
"859","2013","SKY","70","7663",79.8,107.9,12,1,1,1,4,12.5,0.153087020797318,0,1,-1.3740218936732
"860","2013","SKY","70","7664",76.5,83.8,14.4,1,1,1,6,17.3913043478261,0.219829991911918,0,1,-1.13996569964034
"861","2013","SKY","70","7665",92,124.6,12.7,1,1,1,5,10,0.120552625294354,0,1,-1.51161894910437
"862","2013","SKY","70","7666",63.5,102,12,1,1,0,0,0,0,0,0,-2.30258509299405
"863","2013","SKY","70","7667",64,104.8,10.4,1,1,0,0,5,0.0584466075527783,0,1,-1.84233760328092
"864","2013","SKY","70","7668",92,122.3,10.07,1,NA,1,3,11.1111111111111,0.134885733987723,0,1,-1.44865612144029
"865","2013","SKY","70","7669",97,123.8,11.8,1,1,1,5,50,0.804160939538949,0,1,-0.100747903972064
"866","2013","SKY","70","7670",76.5,112.5,8.9,1,1,1,2,0,0,0,0,-2.30258509299405
"867","2013","SKY","70","7672",97.3,141.3,13,1,1,1,8,10,0.120552625294354,0,1,-1.51161894910437
"868","2013","SKY","70","7673",86,102.2,9.2,1,1,1,0,5.26315789473684,0.0616211937056695,0,1,-1.8224999923257
"869","2013","SKY","70","7674",87.2,115.2,10.3,1,1,1,2,18.75,0.239137251603628,0,1,-1.08135038155313
"870","2013","SKY","70","7675",65.3,87.5,7.3,1,1,1,0,8.33333333333333,0.0994230225339571,0,1,-1.61232696907236
"871","2013","SKY","70","7676",99,121.3,11,1,1,1,3,5.26315789473684,0.0616211937056695,0,1,-1.8224999923257
"872","2013","SKY","70","7677",84.4,114,9,1,1,0,0,0,0,0,0,-2.30258509299405
"873","2013","SKY","70","7678",70.5,95.5,8.9,1,1,1,2,11.7647058823529,0.143411172210745,0,1,-1.41300319886278
"874","2013","SKY","70","7679",98.5,133.9,12.2,1,1,1,3,0,0,0,0,-2.30258509299405
"875","2013","SKY","70","7680",89.2,127.3,9.7,1,1,0,0,6.25,0.0736169252637208,0,1,-1.75090398574953
"876","2013","SKY","70","7681",74.4,91.5,10,1,1,0,0,0,0,0,0,-2.30258509299405
"877","2013","SKY","70","7682",86,NA,11.9,1,0,1,NA,0,0,0,0,-2.30258509299405
"878","2013","SKY","70","7684",89,139.5,13.6,1,1,1,5,7.14285714285714,0.0845956937982129,0,1,-1.68958728438908
"879","2013","SKY","70","7685",83.3,130,12.8,1,1,1,2,0,0,0,0,-2.30258509299405
"880","2013","SKY","70","7686",71.3,112.2,10.1,NA,1,0,0,3.84615384615385,0.0446461793876918,0,1,-1.93346466071427
"881","2013","SKY","70","7686",71.3,112.2,10.1,NA,1,0,0,7.14285714285714,0.0845956937982129,0,1,-1.68958728438908
"882","2013","SKY","70","7651",NA,108.5,NA,NA,1,NA,5,NA,NA,NA,NA,NA
"883","2013","SKY","70","7661",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"884","2013","SKY","70","7671",NA,112,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"885","2013","SKY","70","7683",NA,85.8,NA,NA,1,NA,0,NA,NA,NA,NA,NA
"886","2014","BLD1","42","333",51.2,NA,4.4,1,0,0,NA,NA,0.0909090909090909,0,1,-1.65595792806899
"887","2014","BLD1","42","4183",80.7,144,11.3,1,1,1,5,NA,0.727272727272727,0,1,-0.189620859275567
"888","2014","BLD1","42","334",89.7,137.9,12.4,1,1,1,7,NA,0.45,0,1,-0.59783700075562
"889","2014","BLD1","42","4176",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"890","2014","BLD1","42","4168",67.4,116.5,9.2,1,1,0,0,NA,0.533333333333333,0,1,-0.456758402495715
"891","2014","BLD1","42","331",83.2,119.8,13.2,1,1,1,2,NA,0.538461538461538,0,1,-0.448693842658985
"892","2014","BLD1","42","4181",92,145,14.3,1,1,1,4,NA,0.333333333333333,0,1,-0.836248024200619
"893","2014","BLD1","42","314",81.4,139.3,12,1,1,1,5,NA,0.722222222222222,0,1,-0.195744577126096
"894","2014","BLD1","42","4182",95,145.2,13.7,1,1,1,5,NA,0.25,0,1,-1.04982212449868
"895","2014","BLD1","42","313",36.2,65,5.2,1,1,0,0,NA,0,0,0,-2.30258509299405
"896","2014","BLD1","42","4180",67.7,126.4,13.4,1,1,1,4,NA,0,0,0,-2.30258509299405
"897","2014","BLD1","42","371",69.4,128.6,10,1,1,1,5,NA,0.666666666666667,0,1,-0.265703165733005
"898","2014","BLD1","42","4179",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"899","2014","BLD1","42","329",48.5,NA,4.1,1,0,0,NA,NA,0,0,0,-2.30258509299405
"900","2014","BLD1","42","311",56.9,120.5,10.3,1,1,1,3,NA,0.0909090909090909,0,1,-1.65595792806899
"901","2014","BLD1","42","330",62.2,NA,8.6,1,0,0,NA,NA,0.133333333333333,0,1,-1.45528723260684
"902","2014","BLD1","42","312",50.9,128.2,10.4,1,1,1,6,NA,1.5,0,1,0.470003629245736
"903","2014","BLD1","42","328",94.5,132.8,12.4,1,1,1,4,NA,0.5,0,1,-0.510825623765991
"904","2014","BLD1","42","4164",57,NA,10.4,1,0,1,NA,NA,NA,0,NA,NA
"905","2014","BLD1","42","327",96.3,134.7,13.4,1,1,1,4,NA,0.363636363636364,0,1,-0.76865473306809
"906","2014","BLD1","42","4162",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"907","2014","BLD1","42","4167",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"908","2014","BLD1","42","310",51.5,92.2,9.1,1,1,1,1,NA,0,0,0,-2.30258509299405
"909","2014","BLD1","42","326",43.8,NA,6.5,1,0,0,NA,NA,0.2,0,1,-1.20397280432594
"910","2014","BLD1","42","4177",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"911","2014","BLD1","42","325",78.6,119.5,10.3,1,1,1,2,NA,0.318181818181818,0,1,-0.871838969303322
"912","2014","BLD1","42","324",95.4,151.5,13.1,1,1,1,5,NA,0.458333333333333,0,1,-0.582799123391081
"913","2014","BLD1","42","4172",65.5,NA,8.3,1,0,0,NA,NA,0.2,0,1,-1.20397280432594
"914","2014","BLD1","42","4175",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"915","2014","BLD1","42","4170",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"916","2014","BLD1","42","323",71.1,NA,9,1,0,0,NA,NA,0.454545454545455,0,1,-0.589606501619104
"917","2014","BLD1","42","321",54.1,NA,13.6,1,0,1,NA,NA,0.5,0,1,-0.510825623765991
"918","2014","BLD1","42","322",43.7,NA,5.7,1,0,0,NA,NA,0.571428571428571,0,1,-0.398347640339301
"919","2014","BLD1","42","320",51.1,108.2,8,1,1,1,3,NA,0,0,0,-2.30258509299405
"920","2014","BLD1","42","4169",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"921","2014","BLD1","42","209",56.4,NA,8.6,1,0,0,NA,NA,0,0,0,-2.30258509299405
"922","2014","BLD1","42","210",39.5,NA,8.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"923","2014","BLD1","42","211",59.3,NA,8.4,1,0,0,NA,NA,0,0,0,-2.30258509299405
"924","2014","BLD1","42","216",71.5,109.2,10.8,1,1,1,4,NA,0,0,0,-2.30258509299405
"925","2014","BLD1","42","217",46.7,NA,7.4,1,0,1,NA,NA,0.222222222222222,0,1,-1.13251384034379
"926","2014","BLD1","42","218",15.3,NA,4.8,1,0,0,NA,NA,0.5,0,1,-0.510825623765991
"927","2014","BLD1","42","4102",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"928","2014","BLD1","42","212",63.6,96.3,12.1,1,1,1,4,NA,0,0,0,-2.30258509299405
"929","2014","BLD1","42","356",11.1,NA,8.7,1,0,0,NA,NA,1,0,1,0.0953101798043249
"930","2014","BLD1","42","219",46.6,NA,8.1,1,0,1,NA,NA,0,0,0,-2.30258509299405
"931","2014","BLD1","42","213",45.3,80.8,8.7,1,1,1,1,NA,0.214285714285714,0,1,-1.15745278869104
"932","2014","BLD1","42","214",59.5,101.4,12.4,1,1,1,1,NA,0.0714285714285714,0,1,-1.76358859226136
"933","2014","BLD1","42","220",14.6,NA,8.4,1,0,0,NA,NA,0.5,0,1,-0.510825623765991
"934","2014","BLD1","42","221",48.1,87.1,9.8,1,1,1,2,NA,0.3,0,1,-0.916290731874155
"935","2014","BLD1","42","215",70.6,116.6,13.5,1,1,1,3,NA,0.0714285714285714,0,1,-1.76358859226136
"936","2014","BLD1","42","222",63.4,111,9.7,1,1,1,3,NA,0,0,0,-2.30258509299405
"937","2014","BLD1","42","223",63.9,NA,11,1,0,1,NA,NA,0,0,0,-2.30258509299405
"938","2014","BLD1","42","4103",66.2,107.2,12.1,1,1,1,3,NA,0.25,0,1,-1.04982212449868
"939","2014","BLD1","42","4100",60.5,112.2,9.6,1,1,1,2,NA,0,0,0,-2.30258509299405
"940","2014","BLD1","42","4104",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"941","2014","BLD1","42","4105",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"942","2014","BLD1","42","4101",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"943","2014","BLD1","42","224",69.9,124.2,12.2,1,1,1,4,NA,0,0,0,-2.30258509299405
"944","2014","BLD1","42","357",61.4,114.4,9.1,1,1,1,3,NA,0,0,0,-2.30258509299405
"945","2014","BLD1","42","225",63.9,100.6,11.6,1,1,1,1,NA,0,0,0,-2.30258509299405
"946","2014","BLD1","42","358",19.3,NA,10.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"947","2014","BLD1","42","226",45.3,103.9,5.9,1,1,1,2,NA,0.222222222222222,0,1,-1.13251384034379
"948","2014","BLD1","42","4106",64.8,103.6,9.8,1,1,1,2,NA,0,0,0,-2.30258509299405
"949","2014","BLD1","42","227",52.9,99.8,9,1,1,1,2,NA,0,0,0,-2.30258509299405
"950","2014","BLD1","42","4107",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"951","2014","BLD1","42","228",28.5,NA,6.5,1,0,0,NA,NA,0,0,0,-2.30258509299405
"952","2014","BLD1","42","230",63.4,100,11.4,1,1,1,0,NA,0.0714285714285714,0,1,-1.76358859226136
"953","2014","BLD1","42","234",71.2,136.9,14.5,1,1,1,1,NA,0.0714285714285714,0,1,-1.76358859226136
"954","2014","BLD1","42","231",13.3,NA,5.8,1,0,0,NA,NA,0,0,0,-2.30258509299405
"955","2014","BLD1","42","233",31.6,111.4,9.3,1,1,1,2,NA,0,0,0,-2.30258509299405
"956","2014","BLD1","42","4109",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"957","2014","BLD1","42","4114",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"958","2014","BLD1","42","232",37.3,NA,6.3,1,0,0,NA,NA,0,0,0,-2.30258509299405
"959","2014","BLD1","42","229",16.5,NA,10.1,1,0,0,NA,NA,0.4,0,1,-0.693147180559945
"960","2014","BLD1","42","235",64.5,120.7,10.5,1,1,1,1,NA,0,0,0,-2.30258509299405
"961","2014","BLD1","42","237",62.5,124.7,11.1,1,1,1,0,NA,0,0,0,-2.30258509299405
"962","2014","BLD1","42","4112",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"963","2014","BLD1","42","4111",21.2,NA,9.9,1,0,0,NA,NA,0.75,0,1,-0.162518929497775
"964","2014","BLD1","42","4113",69.3,118.9,11.5,1,1,1,3,NA,0.25,0,1,-1.04982212449868
"965","2014","BLD1","42","4115",9.4,NA,5.1,1,0,0,NA,NA,0,0,0,-2.30258509299405
"966","2014","BLD1","42","4116",11,NA,4.2,1,0,0,NA,NA,NA,0,NA,NA
"967","2014","BLD1","42","4110",7.8,NA,6.9,1,0,0,NA,NA,0.4,0,1,-0.693147180559945
"968","2014","BLD1","42","359",71.3,120.6,10.4,1,1,1,0,NA,0,0,0,-2.30258509299405
"969","2014","BLD1","42","4108",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"970","2014","BLD1","42","4118",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"971","2014","BLD1","42","4119",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"972","2014","BLD1","42","4117",59.1,112.8,9.6,1,1,1,0,NA,0.142857142857143,0,1,-1.41528189799314
"973","2014","BLD1","42","238",56.7,NA,7.6,1,0,0,NA,NA,0,0,0,-2.30258509299405
"974","2014","BLD1","42","4121",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"975","2014","BLD1","42","239",63.7,NA,12.1,1,0,1,NA,NA,0,0,0,-2.30258509299405
"976","2014","BLD1","42","242",71.8,100.9,11.5,1,1,1,0,NA,0.0714285714285714,0,1,-1.76358859226136
"977","2014","BLD1","42","243",64.6,113.5,11.6,1,1,1,2,NA,0.0833333333333333,0,1,-1.69644928942373
"978","2014","BLD1","42","240",64.4,123.7,12.5,1,1,1,1,NA,0.272727272727273,0,1,-0.986908299088108
"979","2014","BLD1","42","4122",66.3,109.3,9.9,1,1,1,1,NA,0,0,0,-2.30258509299405
"980","2014","BLD1","42","246",43.5,NA,8.5,1,0,0,NA,NA,0.333333333333333,0,1,-0.836248024200619
"981","2014","BLD1","42","360",77.2,132.8,11.7,1,1,1,1,NA,0,0,0,-2.30258509299405
"982","2014","BLD1","42","244",61.2,89.9,11,1,1,1,0,NA,0,0,0,-2.30258509299405
"983","2014","BLD1","42","362",74.4,NA,12.2,1,0,1,NA,NA,0,0,0,-2.30258509299405
"984","2014","BLD1","42","245",55.6,106.7,13.5,1,1,1,1,NA,0,0,0,-2.30258509299405
"985","2014","BLD1","42","361",12,NA,3.7,1,0,0,NA,NA,NA,0,NA,NA
"986","2014","BLD1","42","247",68.4,136.3,14.4,1,1,1,5,NA,0.285714285714286,0,1,-0.952658376045029
"987","2014","BLD1","42","4142",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"988","2014","BLD1","42","4123",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"989","2014","BLD1","42","4221",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"990","2014","BLD1","42","4143",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"991","2014","BLD1","42","4127",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"992","2014","BLD1","42","4125",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"993","2014","BLD1","42","4128",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"994","2014","BLD1","42","4126",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"995","2014","BLD1","42","4222",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"996","2014","BLD1","42","241",71.6,143,13.5,1,1,1,4,NA,0,0,0,-2.30258509299405
"997","2014","BLD1","42","256",71.2,136.7,12.5,1,1,1,5,NA,0,0,0,-2.30258509299405
"998","2014","BLD1","42","248",13.7,NA,3.5,1,0,0,NA,NA,0.2,0,1,-1.20397280432594
"999","2014","BLD1","42","4220",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2014","BLD1","42","249",71.8,129.9,12.8,1,1,1,4,NA,0,0,0,-2.30258509299405
"1001","2014","BLD1","42","264",16.4,NA,9.3,1,0,0,NA,NA,0,0,0,-2.30258509299405
"1002","2014","BLD1","42","250",38,NA,3.7,1,0,0,NA,NA,0,0,0,-2.30258509299405
"1003","2014","BLD1","42","4219",62.4,NA,12.6,1,0,1,NA,NA,0.1,0,1,-1.6094379124341
"1004","2014","BLD1","42","363",20.2,102.2,9.4,1,1,1,3,NA,0,0,0,-2.30258509299405
"1005","2014","BLD1","42","4124",66.3,NA,11.4,1,0,1,NA,NA,0.25,0,1,-1.04982212449868
"1006","2014","BLD1","42","365",66.3,118.4,10.6,1,1,1,4,NA,0,0,0,-2.30258509299405
"1007","2014","BLD1","42","251",72.3,128.7,11.9,1,1,1,2,NA,0,0,0,-2.30258509299405
"1008","2014","BLD1","42","4217",69.4,116.4,10,1,1,1,4,NA,NA,0,NA,NA
"1009","2014","BLD1","42","4218",66.7,132.3,12.8,1,1,1,2,NA,0.8,0,1,-0.105360515657826
"1010","2014","BLD1","42","4129",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2014","BLD1","42","253",67.6,100.1,12.2,1,1,1,2,NA,0,0,0,-2.30258509299405
"1012","2014","BLD1","42","252",63.6,101.5,9.9,1,1,1,1,NA,0,0,0,-2.30258509299405
"1013","2014","BLD1","42","366",73.6,115,11,1,1,1,0,NA,0,0,0,-2.30258509299405
"1014","2014","BLD1","42","4215",65.6,122,10.3,1,1,1,2,NA,0.363636363636364,0,1,-0.76865473306809
"1015","2014","BLD1","42","367",69.6,110.4,9.8,1,1,1,3,NA,0,0,0,-2.30258509299405
"1016","2014","BLD1","42","4216",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2014","BLD1","42","255",20,NA,11.2,1,0,0,NA,NA,0.5,0,1,-0.510825623765991
"1018","2014","BLD1","42","261",12.8,NA,4.9,1,0,0,NA,NA,0.714285714285714,0,1,-0.205443974214809
"1019","2014","BLD1","42","4130",46.3,NA,7.9,1,0,1,NA,NA,0,0,0,-2.30258509299405
"1020","2014","BLD1","42","262",62.9,121.8,11.1,1,1,1,2,NA,0.25,0,1,-1.04982212449868
"1021","2014","BLD1","42","254",67.8,134.4,11.2,1,1,1,6,NA,0.181818181818182,0,1,-1.26649316130727
"1022","2014","BLD1","42","4214",NA,127.6,NA,0,1,1,1,NA,0,NA,0,-2.30258509299405
"1023","2014","BLD1","42","4213",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2014","BLD1","42","263",54.5,94.3,11.6,1,1,1,4,NA,0.35,0,1,-0.798507696217772
"1025","2014","BLD1","42","4131",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2014","BLD1","42","264",16.4,NA,9.3,1,0,0,NA,NA,0,0,0,-2.30258509299405
"1027","2014","BLD1","42","4132",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1028","2014","BLD1","42","259",67,106.5,11.2,1,1,1,3,NA,0.222222222222222,0,1,-1.13251384034379
"1029","2014","BLD1","42","265",19.5,NA,6.8,1,0,0,NA,NA,0.5,0,1,-0.510825623765991
"1030","2014","BLD1","42","258",62.3,110.9,10.3,1,1,1,5,NA,0,0,0,-2.30258509299405
"1031","2014","BLD1","42","266",58.4,96.7,10,1,1,1,4,NA,0.222222222222222,0,1,-1.13251384034379
"1032","2014","BLD1","42","260",63.7,NA,9.1,1,0,1,NA,NA,0,0,0,-2.30258509299405
"1033","2014","BLD1","42","4212",54.9,87.5,8.9,1,1,1,5,NA,0,0,0,-2.30258509299405
"1034","2014","BLD1","42","369",20.4,NA,7.4,1,0,0,NA,NA,NA,0,NA,NA
"1035","2014","BLD1","42","4133",80.7,156.2,14.7,1,1,1,3,NA,0.133333333333333,0,1,-1.45528723260684
"1036","2014","BLD1","42","267",39.4,NA,8.1,1,0,0,NA,NA,0.461538461538462,0,1,-0.57707500930719
"1037","2014","BLD1","42","4134",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2014","BLD1","42","4211",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2014","BLD1","42","4135",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2014","BLD1","42","4136",70.6,105.5,11.6,1,1,1,2,NA,0.277777777777778,0,1,-0.973449145714103
"1041","2014","BLD1","42","268",67.6,98.9,9.8,1,1,1,2,NA,0.15,0,1,-1.38629436111989
"1042","2014","BLD1","42","272",77.5,124.3,11.1,1,1,1,1,NA,0,0,0,-2.30258509299405
"1043","2014","BLD1","42","269",50.4,NA,7.6,1,0,0,NA,NA,0,0,0,-2.30258509299405
"1044","2014","BLD1","42","273",63,105.2,10.2,1,1,1,1,NA,0.142857142857143,0,1,-1.41528189799314
"1045","2014","BLD1","42","274",63.4,NA,10.4,1,0,1,NA,NA,0.444444444444444,0,1,-0.607989372219639
"1046","2014","BLD1","42","4209",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1047","2014","BLD1","42","270",46.4,NA,4.8,1,0,0,NA,NA,0,0,0,-2.30258509299405
"1048","2014","BLD1","42","276",62,114.1,9.4,1,1,1,3,NA,0.125,0,1,-1.49165487677772
"1049","2014","BLD1","42","4205",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1050","2014","BLD1","42","4138",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2014","BLD1","42","4139",34.1,NA,4.8,1,0,0,NA,NA,0,0,0,-2.30258509299405
"1052","2014","BLD1","42","4206",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2014","BLD1","42","4137",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2014","BLD1","42","4204",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1055","2014","BLD1","42","4140",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2014","BLD1","42","4207",49.4,NA,4,1,0,0,NA,NA,0.2,0,1,-1.20397280432594
"1057","2014","BLD1","42","271",77.6,NA,13,1,0,1,NA,NA,0,0,0,-2.30258509299405
"1058","2014","BLD1","42","4141",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2014","BLD1","42","4202",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1060","2014","BLD1","42","4144",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1061","2014","BLD1","42","4203",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2014","BLD1","42","4145",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2014","BLD1","42","4201",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1064","2014","BLD1","42","277",74.8,NA,10.5,1,0,1,NA,NA,0.181818181818182,0,1,-1.26649316130727
"1065","2014","BLD1","42","284",42.3,NA,6.7,1,0,0,NA,NA,0.5,0,1,-0.510825623765991
"1066","2014","BLD1","42","278",64.8,108.4,10.2,1,1,1,1,NA,0.117647058823529,0,1,-1.52488052440604
"1067","2014","BLD1","42","286",74.4,121.8,11,1,1,1,6,NA,0.2,0,1,-1.20397280432594
"1068","2014","BLD1","42","4200",15.4,NA,5,1,0,0,NA,NA,0.333333333333333,0,1,-0.836248024200619
"1069","2014","BLD1","42","294",53.8,NA,7.1,1,0,0,NA,NA,0.733333333333333,0,1,-0.182321556793955
"1070","2014","BLD1","42","4146",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2014","BLD1","42","4147",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1072","2014","BLD1","42","279",42.6,119,7.2,1,1,1,1,NA,0,0,0,-2.30258509299405
"1073","2014","BLD1","42","287",67.1,107.3,11.3,1,1,1,3,NA,0.25,0,1,-1.04982212449868
"1074","2014","BLD1","42","280",69.6,116.8,10.1,1,1,1,4,NA,1,0,1,0.0953101798043249
"1075","2014","BLD1","42","4199",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2014","BLD1","42","285",63.9,122,14.2,1,1,1,4,NA,0.45,0,1,-0.59783700075562
"1077","2014","BLD1","42","4149",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1078","2014","BLD1","42","4151",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1079","2014","BLD1","42","282",55,84,7.3,1,1,0,0,NA,0,0,0,-2.30258509299405
"1080","2014","BLD1","42","281",49.2,82,8.5,1,1,0,0,NA,0.8,0,1,-0.105360515657826
"1081","2014","BLD1","42","4148",60.9,NA,7,1,0,0,NA,NA,0.555555555555556,0,1,-0.422272226424545
"1082","2014","BLD1","42","283",56.2,89.4,9.7,1,1,1,1,NA,0.5,0,1,-0.510825623765991
"1083","2014","BLD1","42","4198",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2014","BLD1","42","288",62.8,NA,14.5,1,0,1,NA,NA,0.227272727272727,0,1,-1.11696142733631
"1085","2014","BLD1","42","4197",NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA
"1086","2014","BLD1","42","295",25.2,NA,7.5,1,0,0,NA,NA,0.5,0,1,-0.510825623765991
"1087","2014","BLD1","42","4196",68.4,100.7,11.6,1,1,1,2,NA,0.15,0,1,-1.38629436111989
"1088","2014","BLD1","42","296",47.1,99.5,7.6,1,1,1,4,NA,0,0,0,-2.30258509299405
"1089","2014","BLD1","42","4195",52.3,94.1,15.8,1,1,1,3,NA,0.277777777777778,0,1,-0.973449145714103
"1090","2014","BLD1","42","289",60.6,89,10.1,1,1,1,2,NA,0.111111111111111,0,1,-1.55537069116383
"1091","2014","BLD1","42","297",13.6,NA,3.4,1,0,0,NA,NA,NA,0,NA,NA
"1092","2014","BLD1","42","290",50.3,84.4,7.7,1,1,0,0,NA,0.1,0,1,-1.6094379124341
"1093","2014","BLD1","42","4150",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2014","BLD1","42","291",72.6,109.6,12.5,1,1,1,6,NA,0,0,0,-2.30258509299405
"1095","2014","BLD1","42","292",59.9,115.5,10,1,1,1,5,NA,0.277777777777778,0,1,-0.973449145714103
"1096","2014","BLD1","42","293",57.2,99.7,13,1,1,1,7,NA,0.409090909090909,0,1,-0.675128675057267
