TranYr,PlantID,x,y
422014,dv,-2.205470339,-1.239677614
422014,dw,-2.359850093,-1.114992169
422014,dx,-2.530969268,-0.911205005
422014,dy,-2.47320508,-2.989591382
422014,dz,-2.965948973,-2.278321024
422014,eb,-3.231495187,-2.555746243
422014,ec,-3.553261601,-2.439350732
422014,ed,-3.59532419,-2.501608277
422014,ef,-3.563572619,-2.614832727
422014,eg,-3.560025552,-2.752493064
422014,eh,-4.034695626,-3.11949214
422014,ei,-3.502949194,-3.637560576
422014,ej,-3.495320913,-3.462532558
422014,ek,-3.430850087,-3.540362648
422014,el,-3.522215146,-3.920063834
422014,em,-3.535582187,-3.934940737
422014,en,-3.663030435,-3.913030543
422014,eo,-4.356582396,-4.169063423
422014,ep,-4.687631893,-3.965565184
422014,eq,-4.113061981,-4.477624498
422014,er,-4.26472847,-4.541474549
422014,es,-4.336303832,-4.720653459
422014,et,-4.556705145,-5.234504582
422014,eu,0.645727349,-0.840616554
422014,ev,0.72507054,-0.629184164
422014,ew,0.702905916,-0.155959205
422014,ex,0.817958859,-1.363467383
422014,ey,0.744316139,-1.483776764
422014,ez,0.678971949,-1.448791598
422014,fa,0.541005493,-1.323711848
422014,fb,0.580247802,-1.458839432
422014,fc,0.659265498,-1.523472679
422014,fd,0.683602372,-1.665138972
422014,fe,0.160265499,-1.431053797
422014,ff,0.179409736,-1.368288035
422014,fg,-0.057598235,-1.308733144
422014,fh,-0.115220998,-1.355110372
422014,fi,-0.252087606,-1.529363214
422014,fj,-0.22559982,-1.785806462
422014,fk,-0.308269188,-1.834276453
422014,fl,-0.465711514,-2.098955165
422014,fm,-0.478463189,-2.239458188
422014,fn,0.271714745,-2.072262314
422014,fo,0.348076115,-2.091230025
422014,fp,0.428549245,-2.208810889
422014,fq,0.18830183,-2.392601601
422014,fr,-0.613470574,-2.916171095
422014,fs,-0.94018509,-2.637432842
422014,ft,-0.669699751,-2.996064459
422014,fu,-0.800675285,-3.098212241
422014,fv,-0.516724741,-3.330149477
422014,fw,-0.74470143,-3.307192129
422014,fx,-0.959470817,-2.968807126
422014,fy,-1.591340504,-3.395605307
422014,fz,-1.522914173,-3.709559599
422014,ga,-1.16615493,-3.899356701
422014,gb,-1.216531177,-3.999056376
422014,gc,-1.130021013,-3.98279456
422014,gd,-1.44263826,-4.346860344
422014,ge,-2.192640046,-4.493587612
422014,gf,-3.159487648,-3.004536205
422014,gg,-2.96395248,-1.861447205
422015,1456,-6.342231359,-3.259746111
422015,1457,-6.378213271,-3.065494367
422015,1458,-5.181500914,-3.050976622
422015,1459,-4.879804171,-2.551097901
422015,1460,-5.035417105,-2.48222738
422015,1461,-3.953139882,-2.685056739
422015,1462,-3.985884429,-1.564688144
422015,1463,-2.605208046,-1.424414594
422015,1464,-2.518682509,-0.365084871
422015,1465,0.159766403,1.667373755
422015,1466,0.647855602,1.140167096
422015,1467,0.905061629,1.313334013
422015,1468,0.926071573,1.353216603
422015,1469,1.065312583,1.466680793
422015,1470,1.263044714,1.087098378
422015,1471,1.340803554,1.01015148
422015,1472,1.616571419,1.243965269
422015,1473,0.718210936,1.851684958
422015,1474,1.145310283,2.028412394
422015,1475,1.863397841,1.426111909
422015,1476,2.062185575,2.441913169
422015,1477,2.75882341,2.26886225
422015,1478,3.160905594,2.175865587
422015,1479,3.262084186,2.241273929
422015,1480,3.425264576,2.508050235
422015,1481,3.603205737,2.82607895
422015,1482,3.695356695,2.470255809
422015,1483,3.759591538,2.979057862
422015,1484,3.883154298,3.140445187
422015,1485,4.250236674,2.787624047
422015,1486,3.779381735,3.560524444
422015,1487,4.220668552,3.673209364
422015,1488,4.571388358,3.785314631
422015,1489,4.63631431,3.78450018
422015,1490,4.395155296,4.026397298
422015,1491,4.470151815,4.105337508
422015,1492,4.988282888,3.730405677
422015,1493,5.02898299,3.35291099
422015,1494,5.325629926,3.570831428
422015,1495,5.212368171,3.725411011
422015,1496,5.133891294,4.126991854
422015,1497,5.035899382,4.191430048
422015,1498,5.091933278,4.608583699
422015,1499,5.336125073,4.577970612
422015,1500,6.183366636,4.276706907
422015,1501,7.728074903,5.427500819
422015,1503,7.861312772,5.274233556
422015,1504,7.069473994,5.750419065
422015,1505,-4.385567179,-2.545053453
422015,1506,-5.188821542,-2.657883545
422015,1507,-5.281733805,-2.551808667
422015,1508,-3.651131313,-2.443132934
422015,1509,-4.075504457,-2.37219883
422015,1510,-5.098966444,-2.214372126
422015,1511,-5.064412365,-2.167568505
422015,1512,-3.789343649,-2.316774452
422015,1513,-3.854947272,-2.392686053
422015,1514,-3.734508673,-2.39754246
422015,1515,-4.899146073,-2.172229584
422015,1516,-3.814539336,-2.333907191
422015,1517,-4.481471716,-2.051005568
422015,1518,-4.5685199,-2.07754185
422015,1519,-4.561025831,-2.116041768
422015,1520,-3.74404979,-2.234034208
422015,1522,-3.659346403,-2.11951941
422015,1523,-3.504762296,-2.064088997
422015,1524,-3.41421991,-2.093621349
422015,1525,-3.575421945,-2.063009677
422015,1526,-4.200231729,-1.615742381
422015,1527,-4.095685515,-1.544150185
422015,1528,-4.06752931,-1.492162406
422015,1529,-3.425284791,-2.097241207
422015,1531,-3.328309483,-1.942377247
422015,1532,-3.872237041,-1.525912119
422015,1533,-3.071182035,-1.913350975
422015,1534,-2.993619708,-1.979047961
422015,1535,-3.045195432,-1.834967345
422015,1536,-3.744866642,-1.735792062
422015,1537,-2.213399406,-1.03491805
422015,1538,-2.286713745,-0.927782906
422015,1539,-2.165992918,-0.914027149
422015,1540,-3.145465441,-1.02112048
422015,1541,-3.103583708,-1.017428853
422015,1542,-3.009374308,-1.270019568
422015,1543,-1.765133577,-0.610362925
422015,1544,-2.893830159,-0.868417975
422015,1545,-1.373403163,-0.89431273
422015,1546,-2.629171042,-0.553369824
422015,1547,-2.673428327,-0.659390846
422015,1549,-2.644308245,-0.604860662
422015,1550,-1.421235418,-0.78688929
422015,1552,-1.429157234,-0.873249957
422015,1553,-1.36725618,-0.875025645
422015,1554,-2.655741047,-0.737525379
422015,1555,-1.99602171,-0.560615865
422015,1556,-0.624275357,0.546301074
422015,1557,-1.772343076,0.104680734
422015,1558,-2.547930974,-0.804380594
422015,1559,-2.476514193,-0.706097796
422015,1560,-2.258948226,-0.765866347
422015,1561,-1.343283911,-0.719091081
422015,1562,-1.204310745,-0.93163619
422015,1563,-1.20551636,-0.866874669
422015,1564,-1.200059984,-0.799395064
422015,1565,-1.12797409,-0.846677355
422015,1566,-0.517722876,0.527711433
422015,1567,-1.104937506,-0.728591546
422015,1568,-2.102555587,-0.445278697
422015,1569,-1.599653277,-0.267468661
422015,1570,-1.636300684,-0.242202462
422015,1571,-0.695917268,0.537124071
422015,1572,-0.755294427,0.557934327
422015,1573,-0.903698235,0.177624754
422015,1574,-1.617486978,0.253490783
422015,1575,-1.658169131,0.159818578
422015,1576,-1.559565319,0.223892008
422015,1577,-1.487979988,0.114195001
422015,1578,-0.813130485,0.190983408
422015,1579,-1.236953471,0.386153346
422015,1580,-1.374777247,-0.009412123
422015,1581,-1.323288527,0.483781267
422015,1582,-1.39522836,0.500351253
422015,1583,-1.281111343,0.036402029
422015,1584,-1.305563239,0.37934568
422015,1585,-1.281440137,0.124608777
422015,1586,1.769731684,2.482232149
422015,1587,1.730172692,2.474203864
422015,1588,2.191904842,2.467746386
422015,1589,2.332314241,2.858762682
422015,1590,2.4914905,2.782528444
422015,1591,3.179599449,3.332171864
422015,1592,6.051127212,4.336940436
422015,1593,5.225010818,4.873608612
422015,1972,-4.534256505,-2.586294249
422015,1973,-3.694201802,-2.161312806
422015,1974,-4.287633281,-2.572197669
422015,1975,-3.921332625,-2.327391339
422015,1976,6.408086329,5.068069613
422015,1979,6.2377846,4.253533035
422015,1980,-2.72856121,-1.450190927
422015,1981,5.741553986,4.02177297
422015,1982,-2.788850421,-1.420990264
422015,1983,5.378713039,4.078228297
422015,1984,5.229937667,3.926748274
422015,1985,-2.712037483,-1.679569198
422015,1986,4.603306698,3.344498086
422015,1987,-2.297044539,-0.822913353
422015,1988,0.323523495,0.419800606
422015,1989,4.633648193,3.570966875
422015,1990,3.010205469,3.425239121
422015,1991,-0.265453026,0.04934259
422015,1993,-1.361779086,-0.740309206
422015,1994,-0.364490451,-0.063613767
422015,1996,0.756557176,0.839357635
422015,1997,-1.400318994,-0.616446847
422015,2007,-5.655815877,-2.683159846
422015,2008,-2.875528236,-0.743126749
422015,2009,1.787276429,2.181293875
422015,209,-6.005580879,-3.06274829
422015,210,-6.068881159,-2.901620813
422015,211,-6.009896087,-2.81815124
422015,218,-5.295623155,-2.457696855
422015,220,-5.220498246,-2.335390348
422015,223,-4.537401152,-2.817186182
422015,228,-3.822076294,-2.282354148
422015,229,-3.973246458,-2.244304241
422015,230,-3.972336594,-1.746013861
422015,233,-3.802656242,-2.152918307
422015,234a,-3.647373053,-2.32801419
422015,235,-3.561152478,-2.120835339
422015,237,-3.471602756,-2.162985649
422015,251,-0.929527629,0.256956507
422015,252,-0.900741006,0.654255577
422015,254,-0.436147055,1.17176188
422015,255,-0.181202032,1.041566672
422015,256,-1.086451215,-0.590522578
422015,262,0.640228635,1.219355677
422015,267,2.157309134,1.891404545
422015,268,2.45853582,2.012462056
422015,272,1.79535956,2.411291236
422015,273,1.918951361,2.45194828
422015,280,3.509047576,3.862368318
422015,289,4.210764991,3.02554027
422015,291,4.604115683,3.353176562
422015,293,4.782219887,3.569807484
422015,294,3.341227179,3.513261003
422015,295,5.318701575,4.987496511
422015,356,-5.169191282,-2.550232592
422015,359,-3.441108356,-0.886959587
422015,369,0.917212133,1.958511686
422015,4104,-4.779712501,-2.168920143
422015,4105,-4.50722754,-2.089475928
422015,4106,-4.391712939,-1.959604617
422015,4107,-4.221592585,-1.712621339
422015,4111,-3.547367801,-1.544481285
422015,4133,0.952042982,2.069504287
422015,4144,2.9626268,3.295670926
422015,4145,3.295443143,3.36914731
422015,4146,3.218431262,3.590450096
422015,4147,3.348301477,3.610273661
422015,4148,3.690040942,3.54432444
422015,4155,6.286004266,5.548545952
422015,4158,6.319243779,5.17510583
422015,4160,7.238385341,5.678078718
422015,4197,3.874654241,2.996501004
422015,4198,3.79384791,3.276371493
422015,4199,3.558831047,3.154442715
422015,4212,1.619032328,1.743996762
422015,4218,-0.79401239,0.231973104
422015,4223,-2.126202804,-0.672429651
422015,4265,1.64588028,1.539255575
422015,521,-4.485734453,-2.042074721
422015,a,-6.576567756,-4.494391712
422015,aa,1.687230915,1.104746338
422015,ab,1.556424822,1.052656616
422015,ac,0.596205826,2.26006003
422015,ad,0.44498189,2.342699999
422015,ae,0.33612534,1.914167958
422015,af,0.102737626,2.121558751
422015,ag,0.052390405,2.251578618
422015,ah,-0.314781667,1.827577812
422015,ai,-0.784972667,2.019869402
422015,aj,-0.901493934,1.434989635
422015,ak,-1.488375155,0.646864739
422015,al,-1.500054578,0.985844672
422015,am,-1.5176141,0.927403891
422015,an,-1.849672015,0.813121848
422015,ao,-1.907570807,0.749213796
422015,ap,-2.210141768,0.893181363
422015,aq,-2.635263635,0.27726626
422015,ar,-3.066617485,0.321913685
422015,as,-2.884951854,0.05176011
422015,at,-3.055302887,-0.014830921
422015,au,-3.295742156,-0.003849365
422015,av,-3.693105471,-0.127232377
422015,aw,-3.585444301,0.147552997
422015,ax,-3.736712509,-0.413243904
422015,ay,-3.885556253,-0.257459786
422015,az,-4.153879995,-0.359758449
422015,b,-5.558004776,-4.08372523
422015,ba,-4.16802521,-0.343366446
422015,bb,-3.566441985,-0.57594276
422015,bc,-3.948150616,-1.309405354
422015,bd,-4.407233755,-1.207711899
422015,be,-4.996411581,-1.240375206
422015,bf,-5.113674877,-1.296870771
422015,bg,-5.307484926,-1.386083636
422015,bh,-5.315113737,-1.569455093
422015,bi,-5.498570033,-1.682920687
422015,bj,-4.943473047,-1.54918787
422015,bk,-4.734167613,-1.526896052
422015,bl,-5.901420557,-1.565799875
422015,bm,-6.748634078,-1.787510366
422015,bn,-6.695207635,-2.196432544
422015,bo,-6.779010485,-2.862387265
422015,bp,-6.526631605,-2.630115427
422015,bq,-6.537580634,-2.917642429
422015,br,-6.367128191,-2.542774364
422015,bs,-6.358672286,-2.621052388
422015,bt,-6.110069772,-2.542709235
422015,bu,-6.548692895,-3.278840232
422015,bv,-6.075115996,-2.409661144
422015,bw,-4.941125523,-4.836441329
422015,bx,-4.812655095,-4.810323844
422015,by,-4.877727092,-4.663193881
422015,bz,1.151319346,2.630202907
422015,c,-6.154785297,-3.615147474
422015,ca,1.033632025,3.010081556
422015,cb,1.617405625,3.032922106
422015,cc,1.554059263,3.281757574
422015,cd,1.848435549,2.770568445
422015,ce,1.874471177,2.713914545
422015,cf,2.191608082,2.965291958
422015,cg,2.432372057,3.25911011
422015,ch,2.310783488,3.727854258
422015,ci,2.15794789,3.846799809
422015,cj,2.402088824,3.752660065
422015,ck,2.901433265,3.497150066
422015,cl,2.889314965,3.546509939
422015,cm,2.887535793,3.810221144
422015,cn,2.955249316,3.781145893
422015,co,2.965911918,3.880878677
422015,cp,2.851672405,3.930450558
422015,cq,2.904728315,3.875495712
422015,cr,3.180998963,4.009414559
422015,cs,3.651558147,4.36158704
422015,ct,3.50835992,4.551809516
422015,cu,3.848839207,4.547901966
422015,cv,4.353347656,4.419946445
422015,cw,4.523990512,4.677142853
422015,cx,4.769904608,4.614118696
422015,cy,4.782373881,4.973467669
422015,cz,4.826853904,5.151430144
422015,d,-4.173847925,-3.74751733
422015,da,5.424632271,5.404367126
422015,db,5.761400426,5.764118768
422015,dc,5.856811813,5.942415045
422015,dd,6.098229598,5.614698985
422015,de,6.019689938,6.072308872
422015,df,6.186478391,6.2181371
422015,dg,6.724929945,6.277060473
422015,dh,6.599719369,6.143388292
422015,di,6.842331742,6.70988133
422015,dj,6.925331711,7.031354711
422015,dk,6.922923891,6.940722997
422015,dl,7.097058305,7.140130534
422015,dm,7.228287975,7.011389273
422015,dn,7.135332834,6.869053958
422015,do,7.216361057,7.301865983
422015,dp,7.359936322,7.176173041
422015,dq,7.512103324,6.744350033
422015,dr,8.008169283,7.03309381
422015,ds,8.086412137,6.949275794
422015,dt,8.200458062,6.625760897
422015,du,7.76706666,6.698963991
422015,dv,8.03777183,6.374749429
422015,dw,7.781863932,6.238823781
422015,dx,8.837500683,6.124780006
422015,dy,8.80329906,5.992924269
422015,dz,8.579377975,5.706605037
422015,e,-3.425585227,-3.208856547
422015,ea,8.410274016,5.753809753
422015,EASTEND,7.121674355,5.760846672
422015,eb,8.111920242,5.335468736
422015,ec,6.754355457,4.386291191
422015,ed,7.271932732,3.78199603
422015,ee,6.896991451,3.682417983
422015,ef,6.853409039,3.477645886
422015,eg,6.528239658,3.625685388
422015,eh,6.217884416,3.643815851
422015,ei,6.178200941,3.596825122
422015,ej,6.138554355,3.463338297
422015,ek,6.290439996,3.25850782
422015,el,6.334511259,2.932922138
422015,em,5.803388312,3.056447471
422015,en,5.549049246,3.352104791
422015,eo,5.270896166,3.337417239
422015,ep,5.210346102,3.27850413
422015,eq,4.964791585,3.154149316
422015,er,4.995000805,2.70218425
422015,es,4.922250526,2.605759375
422015,et,2.250857959,1.489138469
422015,eu,2.490661138,1.081001893
422015,ev,2.439448002,1.005058689
422015,ew,2.418391834,0.983689604
422015,ex,2.616150613,1.266853811
422015,ey,2.771794976,0.919868065
422015,ez,2.968077688,0.992947708
422015,f,-3.319360817,-2.720988552
422015,fa,3.302020771,1.341798632
422015,fb,2.988185503,1.587553666
422015,fc,2.993610875,1.859966693
422015,fd,3.185958998,1.785759733
422015,fe,3.203199519,1.685636826
422015,ff,3.261089295,1.782291152
422015,fg,3.180238637,1.965943117
422015,fh,3.608600296,1.953853245
422015,fi,3.759136469,2.274742952
422015,fj,4.002353433,2.012033769
422015,fk,4.081509659,1.896406796
422015,fl,4.377132633,2.076760662
422015,fm,4.381799349,2.249187089
422015,fn,4.675730261,2.637255254
422015,fo,4.605891813,2.2294565
422015,fp,4.546249595,2.153523047
422015,g,-3.00727556,-3.148714925
422015,h,-3.076282505,-2.801747662
422015,i,-2.848811016,-2.892702918
422015,j,-3.174149187,-2.347167754
422015,k,-1.772647823,-2.27972751
422015,l,-1.772623909,-1.414125871
422015,m,-1.338728148,-1.3681593
422015,n,-1.353924243,-1.258647288
422015,nendpoint,7.402819037,5.809535785
422015,o,-0.908789916,-1.556372122
422015,p,0.271415894,-0.460104516
422015,q,0.503804859,-0.657157788
422015,r,0.535360006,-0.245028928
422015,s,0.675608555,-0.120929289
422015,seedling_stop,-0.2237297,0.448866242
422015,sendpoint,-6.050946663,-3.447719339
422015,t,0.399367655,0.162153313
422015,u,1.31682897,0.106644752
422015,v,1.241901576,0.14264896
422015,w,1.286328134,0.198304967
422015,WESTEND,-6.084868867,-3.295568369
422015,x,1.138949514,0.74989076
422015,y,1.54896189,0.70274932
422015,YT1,-1.223671572,-0.700519725
422015,YT10,-2.109244396,-0.509890261
422015,YT11,-3.922011762,-1.356585323
422015,YT2,-1.160920843,-0.689030331
422015,YT3,-1.137273563,-0.689571492
422015,YT4,-1.109469713,-0.751449903
422015,YT5,-1.136521616,-0.415233206
422015,YT6,-0.816494762,-0.149118421
422015,YT7,-1.012770197,0.236424464
422015,YT8,-1.409232942,-0.046502845
422015,YT9,-1.899997656,0.002984512
422015,z,1.714324022,1.008033971
432013,4300,-7.76558056,3.787526708
432013,4301,-7.83049928,3.651421781
432013,4302,-6.251268957,3.323858665
432013,4303,-6.074679439,3.229964352
432013,4304,-5.854410868,2.485049977
432013,4305,-4.229119332,1.623406811
432013,4306,-3.510565705,1.788722569
432013,4307,-3.486211293,1.408520791
432013,4308,-3.118158625,1.196948951
432013,4309,-3.195852786,1.100420362
432013,4310,-3.024359722,0.982674042
432013,4311,-2.894253272,1.053422041
432013,4312,-2.521385463,1.122593135
432013,4313,-2.405613109,0.875571567
432013,4314,-1.827701517,0.971806135
432013,4314,-1.827701517,0.971806135
432013,4315,-1.319602188,0.329013778
432013,4316,-1.165472242,0.184592669
432013,4317,-0.890450501,0.556415227
432013,4318,-0.692820323,0.4
432013,4319,0.196021435,-0.09987791
432013,4320,0.116948682,-0.382521902
432013,4321,0.255,-0.441672956
432013,4322,0.181130299,-0.157454167
432013,4323,0.557544132,-0.118509664
432013,4324,0.784897963,-0.68230139
432013,4325,0.973884133,-0.335335199
432013,4326,0.885946396,-0.717425246
432013,4327,0.878174936,-0.711132042
432013,4328,1.308326086,-0.849636895
432013,4329,1.492181432,-0.793406941
432013,4339,2.212513467,-0.761829481
432013,4330,1.600987948,-0.399171128
432013,4331,1.688314564,-0.420944098
432013,4332,1.181769304,-0.208377813
432013,4334,1.765764639,-1.060978434
432013,4335,1.960214353,-0.998779099
432013,4336,2.157105711,-1.052090752
432013,4337,1.915664027,-0.976079574
432013,4338,2.788850421,-1.420990264
432013,4340,3.136791222,-1.529915302
432013,4341,2.877951073,-1.466389314
432013,4342,4.736644624,-2.310215944
432013,4343,4.960433622,-2.004145275
432013,4344,4.798603392,-1.842011261
432013,4345,3.787371082,-1.086011182
432013,4346,3.806596316,-1.091523929
432013,4347,1.989113892,-0.608133146
432013,4348,2.03454701,-0.432456317
432013,4349,2.237753129,-0.684149789
432013,4350,1.096801548,0.377659059
432013,4351,1.626029402,-0.113703052
432013,4352,0.426794845,0.052403818
432013,4353,0.457046237,0.357083656
432013,4354,0.37511552,0.388443492
432013,4355,-0.874191149,1.041820443
432013,4356,-0.583760572,0.774676445
432013,4357,-0.867763273,1.034159998
432013,4358,-0.846316147,0.973575358
432013,4359,-1.433516078,1.003758764
432013,4360,-1.204153505,0.843157361
432013,4361,-1.899627735,1.187019152
432013,4362,-2.862938784,1.72022717
432013,4363,-3.068658937,1.843836308
432013,4364,-0.529677138,-0.018496733
432013,4365,-0.480630848,-0.137818678
432013,4399,-2.771281292,1.6
432013,A,-8.364880621,3.210976828
432013,AA,-0.328500471,1.545473209
432013,AB,0.623196071,1.037172434
432013,AC,0.724369917,1.115431855
432013,AD,1.016581645,0.94797772
432013,AE,1.181164812,0.858166468
432013,AF,1.276577421,0.99737159
432013,AG,1.130172919,0.6009236
432013,AH,1.187451261,0.504043156
432013,AI,1.066261433,0.430797582
432013,AJ,1.898842571,0.066309044
432013,AK,1.4805011,1.075647012
432013,AL,1.959176424,0.636575008
432013,AM,2.174692724,0.748806755
432013,AN,2.18126915,0.463643071
432013,AO,2.748594758,0.584231851
432013,AP,2.980706887,0.418911034
432013,AQ,3.069831013,0.431436613
432013,AR,2.968190756,-0.103651505
432013,AS,3.205600807,-0.16799842
432013,AT,3.689437995,0.06439938
432013,AU,3.692271684,-0.453353957
432013,AV,3.877427375,-0.753695532
432013,AW,3.753215694,-0.594450967
432013,AX,4.152865708,-1.035425713
432013,AY,4.355606142,-2.414351909
432013,AZ,4.148689735,-2.492784283
432013,B,-8.645103733,2.808964479
432013,BA,4.093625992,-2.974193377
432013,BB,3.809491383,-2.87065766
432013,BC,3.555119872,-2.489321734
432013,BD,3.470682906,-2.521598732
432013,BE,3.386214563,-2.551695698
432013,BF,3.330310077,-2.509568647
432013,BG,3.697928474,-2.135
432013,BH,2.999783411,-2.429176709
432013,BI,2.254982197,-1.521004697
432013,BJ,2.050118431,-1.979776356
432013,BK,2.274510012,-2.1210149
432013,BL,2.192277235,-1.973935289
432013,BM,1.882315474,-2.018536216
432013,BN,1.618554003,-1.676061735
432013,BO,1.707025858,-1.240226882
432013,BP,2.514796776,-1.76087966
432013,BQ,1.616623266,-1.090426162
432013,BR,1.319850904,-1.366745621
432013,BS,1.245871396,-0.938831436
432013,BT,1.046624508,-1.339618281
432013,BU,0.875800026,-1.205435322
432013,BV,0.806065772,-1.241232441
432013,BW,0.705602163,-1.174319202
432013,BY,0.376999186,-0.77296288
432013,BZ,0.302402369,-1.212869658
432013,C,-8.19810717,2.663726492
432013,CA,0.111284072,-0.446336034
432013,CB,-0.124025847,-0.638057669
432013,CC,-0.320935616,-1.197748025
432013,CD,-1.003763742,-0.872558509
432013,CE,-1.968227531,0.45440113
432013,CF,-2.595702147,0.272819289
432013,CG,-2.699725532,0.331484614
432013,CH,-2.779383208,0.243164522
432013,D,-7.05576016,4.408928278
432013,E,-6.823536529,4.777891715
432013,EASTEND,8.852255485,-3.941278071
432013,ENDPTWEST,-8.960976642,4.370560333
432013,F,-6.368841202,3.979693674
432013,G,-3.252691193,3.252691193
432013,H,-2.963679977,2.861992486
432013,I,-3.033841401,2.37029668
432013,J,-2.859115126,2.154497783
432013,K,-2.455781238,1.988652436
432013,L,-2.507716717,2.596816679
432013,M,-2.22150098,2.743325244
432013,N,-2.056309328,2.631955917
432013,O,-2.00705641,2.568915057
432013,P,-2.007532047,2.479095617
432013,Q,-2.067613574,2.296317511
432013,R,-1.593699775,2.362757082
432013,S,-1.536262387,1.830846219
432013,T,-1.638232292,1.527676327
432013,U,-1.277294426,2.125774906
432013,V,-1.230015494,2.313322693
432013,W,-1.030558434,2.02258481
432013,X,-0.525402662,1.960829427
432013,X,0.521661665,-1.069564915
432013,Y,-0.439992377,1.642073905
432013,Z,-0.34836753,1.397225846
452013,4500,9.913637072,9.913637072
452013,4501,9.454300422,9.790214683
452013,4502,8.437855858,8.148342685
452013,4503,7.164164597,8.241428616
452013,4504,7.752387414,8.027832172
452013,4505,7.611101698,8.16190731
452013,4506,7.124801055,8.196146041
452013,4508,7.188262715,7.708468015
452013,4509,6.048940681,6.718029222
452013,4510,5.640625968,5.841039179
452013,4511,5.428706946,5.821575465
452013,4512,3.785460597,4.354674278
452013,4513,4.644897925,5.343343828
452013,4514,2.621286542,1.835444596
452013,4515,2.21486599,1.793563114
452013,4516,1.486344771,0.693093949
452013,4517,-1.541316294,-1.652859366
452013,4518,-3.201062112,-3.091229749
452013,4519,-4.032160655,-5.350857917
452013,4520,-2.911827872,-3.470181327
452013,4521,-3.880570669,-4.161402562
452013,4522,2.435469913,3.007554871
452013,A,10.04879986,9.370657467
452013,ab,-1.268865439,-0.36384131
452013,AC,-3.522416385,-2.287483947
452013,AD,-6.911246877,-6.222914639
452013,AE,-7.308063987,-6.132193796
452013,B,9.917156194,9.247897762
452013,C,9.418775561,8.187616682
452013,D,9.222427284,8.303910825
452013,E,7.757334589,9.928935495
452013,ENDPOINT,-11.06883338,-11.86987058
452013,ENDPOINTROAD,9.752576549,10.45835793
452013,F,7.36946786,9.432488721
452013,G,8.627911424,7.76860634
452013,H,7.00671043,8.060298317
452013,I,6.967346888,8.015015742
452013,J,7.132005533,6.199757824
452013,K,6.206318414,7.139552629
452013,L,5.733108762,7.079799709
452013,M,4.422468964,6.810005012
452013,N,5.036110868,6.445927965
452013,O,6.264710879,5.640771012
452013,P,6.365125015,4.796465735
452013,Q,5.790107448,4.363158918
452013,R,3.071764157,4.730102003
452013,S,4.585845059,2.755453701
452013,T,2.5998409,3.450105403
452013,U,1.592898034,2.192436055
452013,V,2.75565047,0.436452157
452013,W,0.41214743,2.120314716
452013,X,0.696715851,2.023409752
452013,Y,1.779728897,-0.031065283
452013,Z,-1.629685762,-0.258116867
452015,1400,0.293982988,3.457524259
452015,1401,0.307811857,3.004272268
452015,1402,0.072090983,2.699037401
452015,1403,0.335556052,1.595086874
452015,1404,0.269124913,1.169432247
452015,1405,0.100216956,0.813852912
452015,1406,0.196702095,0.404732363
452015,1407,-0.044858418,0.163974761
452015,1408,0.079799095,-0.453025501
452015,1409,0.092927813,-0.683713699
452015,1410,0.206406736,-0.86573452
452015,1411,0.091285064,-0.965695106
452015,1412,-0.066960137,-1.63863246
452015,1413,-0.284374312,-1.777394512
452015,1414,-0.026891325,-2.139831035
452015,1415,-0.264348087,-4.201692527
452015,1416,-0.221000196,-4.13409711
452015,1417,-0.501300924,-5.487148384
452015,1418,-0.20805383,-5.756241274
452015,1419,-0.344537628,-6.260526641
452015,1420,-0.482392883,-6.522184995
452015,1421,-0.552987862,-6.626967966
452015,1422,-0.833874191,-7.457971756
452015,1423,-0.860083026,-7.56993014
452015,1424,-1.273121243,-7.59182976
452015,1425,-0.803452872,-5.582478256
452015,1426,-0.738823429,-5.500603598
452015,1427,-0.819344069,-3.925401291
452015,1428,-0.895282348,-3.155450763
452015,1429,-0.980866353,-2.633249171
452015,1430,-0.837462537,-2.619380938
452015,1431,-0.67673901,-2.458561431
452015,1432,-0.815835911,-1.978386152
452015,1433,-0.690121438,-0.166830454
452015,1434,-0.533218354,-0.085312293
452015,1435,-0.366349171,0.160587313
452015,1436,-0.439959279,1.724771241
452015,1437,-0.450944184,1.711592633
452015,1438,-0.323792763,1.668879339
452015,1439,-0.444083306,2.389077231
452015,1440,-0.379462898,2.420435479
452015,1441,-0.276012804,2.46459265
452015,1442,-0.154505987,2.585387379
452015,1443,-0.112584417,2.387346801
452015,1444,-0.239638289,3.461715397
452015,1445,-0.171483278,4.196497764
452015,1446,-6.83E-16,4.25
452015,1447,-0.980836542,-9.543599391
452015,1448,-1.395135583,-8.986380239
452015,1449,-1.380503838,-9.218992826
452015,1450,-1.451601245,-9.68420564
452015,1451,-1.505940544,-10.23151473
452015,1452,-1.253969937,-11.06968107
452015,1453,-1.854769924,-14.48891965
452015,1454,-1.372700461,-14.67174411
452015,1455,-2.284779978,-18.22357646
452015,4503,-0.385936354,1.972600601
452015,4506,-0.412194811,2.038748498
452015,4510,-0.096261196,-0.824399043
452015,508,-0.436348177,-6.765944152
452015,514,-1.2361819,-11.47780116
452015,516,-0.819129827,-1.098146769
452015,519,-0.141953394,3.927435453
452015,527,-0.709003475,-0.486738197
452015,529,-0.637024009,-0.547540329
452015,535,0.311531545,0.281687942
452015,a,0.399782395,0.013192296
452015,aa,-0.80344392,1.809662363
452015,ab,-0.873875049,1.675840803
452015,ac,-0.657363207,1.480632842
